index,fullName,namePassed,correctGender,predictedGender,localization,useLocalization,serviceUsed,extraGenderScale,extraScore,extraProbabilityCalibrated,extraScript
113,Phumzile Sitole,Phumzile,female,female,ZA,True,NamSor,0.9824950831343331,11.859318185098012,0.9912475415671665,LATIN
114,Rosemary Aluoch,Rosemary,female,female,KE,True,NamSor,0.9831085876367387,12.017087327796652,0.9915542938183693,LATIN
115,Adanech Abebe,Adanech,female,female,ET,True,NamSor,0.9918397987327185,13.465970918057955,0.9959198993663593,LATIN
116,Charlbi Dean,Charlbi,female,male,ZA,True,NamSor,-0.05119108363056202,0.12301782174082367,0.525595541815281,LATIN
117,Mariam Selim,Mariam,female,female,EG,True,NamSor,0.96236849998468,8.879670358507894,0.98118424999234,LATIN
119,Virginia Khunguni,Virginia,female,female,MW,True,NamSor,0.9994067984016348,16.087462041091186,0.9997033992008174,LATIN
120,Leslie Witz,Leslie,female,female,ZA,True,NamSor,0.08005597384596852,0.5363283360251431,0.5400279869229843,LATIN
121,Aisha Tsamiya,Aisha,female,female,NG,True,NamSor,0.9999339749577549,18.282962333697732,0.9999669874788775,LATIN
122,Leila Nakabira,Leila,female,female,UG,True,NamSor,0.9997529916050323,16.963574081486357,0.9998764958025161,LATIN
123,Fati Washa,Fati,female,female,NG,True,NamSor,0.9930296305829267,13.623571734176025,0.9965148152914634,LATIN
124,Simone Ackermann,Simone,female,female,ZA,True,NamSor,0.9670823239652049,9.726997121080508,0.9835411619826024,LATIN
127,Fati Shu'uma,Fati,female,female,NG,True,NamSor,0.9930296305829267,13.623571734176025,0.9965148152914634,LATIN
128,Patricia Francourt,Patricia,female,female,SC,True,NamSor,0.9980110797082427,14.877648900197414,0.9990055398541213,LATIN
129,Devika Vidot,Devika,female,female,SC,True,NamSor,0.9988724689217379,15.44521061883193,0.9994362344608689,LATIN
130,Yola Mgogwana,Yola,female,female,ZA,True,NamSor,0.9818333226937901,11.713113104083163,0.990916661346895,LATIN
131,Aliaa Saleh,Aliaa,female,female,EG,True,NamSor,0.9971182705634294,14.506850056707052,0.9985591352817147,LATIN
132,Sana Elsherbiny,Sana,female,female,EG,True,NamSor,0.9735583756822825,10.883090126105273,0.9867791878411413,LATIN
133,Polina Fouda,Polina,female,female,EG,True,NamSor,0.999419432628037,16.108990494937302,0.9997097163140185,LATIN
134,Salma Saleh,Salma,female,female,EG,True,NamSor,0.9998111781417536,17.232192394485168,0.9999055890708768,LATIN
135,Tia Sobhy,Tia,female,female,EG,True,NamSor,0.9844876220337244,12.207994573450165,0.9922438110168622,LATIN
136,Malak Selim,Malak,female,female,EG,True,NamSor,0.987272137343804,12.639644946940038,0.993636068671902,LATIN
137,Login Elsasyed,Login,female,male,EG,True,NamSor,-0.971496791015644,10.613005590214755,0.985748395507822,LATIN
138,Sara Rostom,Sara,female,female,EG,True,NamSor,0.9928110009090694,13.592687967026428,0.9964055004545347,LATIN
140,Janet Karim,Janet,female,female,MW,True,NamSor,0.9833043713981051,12.073167666711953,0.9916521856990526,LATIN
141,Zainab Gimba,Zainab,female,female,NG,True,NamSor,0.9848554172841482,12.250160783302931,0.9924277086420741,LATIN
143,Farah Hussein,Farah,female,female,EG,True,NamSor,0.9945372399828798,13.867286060959444,0.9972686199914399,LATIN
144,Mandy Mohamed,Mandy,female,female,EG,True,NamSor,0.9934525117145176,13.686158523875392,0.9967262558572588,LATIN
145,Farah Salem,Farah,female,female,EG,True,NamSor,0.9945372399828798,13.867286060959444,0.9972686199914399,LATIN
146,Adekemi Adesida,Adekemi,female,female,NG,True,NamSor,0.9738086447217487,10.90372507343423,0.9869043223608743,LATIN
148,Helen Ocheke,Helen,female,female,NG,True,NamSor,0.9846947632140777,12.231523387180083,0.9923473816070388,LATIN
149,Adenike Oyekunle,Adenike,female,female,NG,True,NamSor,0.9976766758400295,14.72224177864949,0.9988383379200148,LATIN
150,Oluwadamilola Oluwafemi,Oluwadamilola,female,female,NG,True,NamSor,0.9685868780566731,9.967830227987179,0.9842934390283365,LATIN
151,Cathryn Credo,Cathryn,female,female,TZ,True,NamSor,0.9927622723222196,13.585932611667687,0.9963811361611098,LATIN
152,Sheila Munyiva,Sheila,female,female,KE,True,NamSor,0.9994294090763578,16.126323818676312,0.9997147045381789,LATIN
153,Michelle Abueng,Michelle,female,female,BW,True,NamSor,0.9960105557729841,14.181588547009433,0.9980052778864921,LATIN
155,Henrietta Mbawah,Henrietta,female,female,SL,True,NamSor,0.9987223489579744,15.320217679557778,0.9993611744789872,LATIN
157,Sanaba Kaba,Sanaba,female,female,GN,True,NamSor,0.9871742494629039,12.601022094398154,0.9935871247314519,LATIN
159,Davina Itoo,Davina,female,female,MU,True,NamSor,0.9994478063620438,16.159097574586667,0.9997239031810219,LATIN
161,Hannatu Bashir,Hannatu,female,female,NG,True,NamSor,0.9973003177315063,14.572106613124724,0.9986501588657531,LATIN
162,Fadila Muhammad,Fadila,female,female,NG,True,NamSor,0.9902929752382232,13.292389657293029,0.9951464876191116,LATIN
163,Susan Akene,Susan,female,female,NG,True,NamSor,0.9778844277710104,11.291661835020392,0.9889422138855052,LATIN
164,Yolanda Steyn,Yolanda,female,female,ZA,True,NamSor,0.9981971223312314,14.975856763281143,0.9990985611656157,LATIN
165,Johanna Mafuyana,Johanna,female,female,ZW,True,NamSor,0.9973783154552494,14.601423647524811,0.9986891577276247,LATIN
166,Bouchra Zboured,Bouchra,female,female,MA,True,NamSor,0.9710070833856792,10.538162819512387,0.9855035416928396,LATIN
169,Arlete Bombe,Arlete,female,female,MZ,True,NamSor,0.9986884691225102,15.294045878412007,0.9993442345612551,LATIN
170,Selma Hellal,Selma,female,female,DZ,True,NamSor,0.9988515103962359,15.426793279686123,0.9994257551981179,LATIN
172,Lihle Dhlomo,Lihle,female,female,ZA,True,NamSor,0.9607377957451406,8.631788190330973,0.9803688978725703,LATIN
174,Rebecca Majeka,Rebecca,female,female,ZA,True,NamSor,0.99830460282551,15.03732384099846,0.999152301412755,LATIN
175,Helena Amoako,Helena,female,female,GH,True,NamSor,0.9996292697177329,16.557521587025292,0.9998146348588665,LATIN
176,Dora Manu,Dora,female,female,GH,True,NamSor,0.9877458839313535,12.85108104105759,0.9938729419656768,LATIN
177,Yetunde Arobieke,Yetunde,female,female,NG,True,NamSor,0.9981723891738603,14.9622312978724,0.9990861945869302,LATIN
178,Mable Esendi,Mable,female,female,KE,True,NamSor,0.9931620721697345,13.642755244665473,0.9965810360848673,LATIN
179,Florence Wanjiru,Florence,female,female,KE,True,NamSor,0.9924890121796102,13.548872873462955,0.9962445060898051,LATIN
180,Emebet Shiferaw,Emebet,female,female,ET,True,NamSor,0.9784327437831795,11.338928098333767,0.9892163718915897,LATIN
181,Ilse Wicksell,Ilse,female,female,ZA,True,NamSor,0.9978630104519262,14.805842713312884,0.9989315052259631,LATIN
182,Berhane Herpassa,Berhane,female,male,ET,True,NamSor,-0.8608949134152839,6.830663701574885,0.930447456707642,LATIN
183,Mayra Rondo,Mayra,female,female,GQ,True,NamSor,0.9985872588097737,15.219709001042737,0.9992936294048869,LATIN
184,Linah Cheruiyot,Linah,female,female,KE,True,NamSor,0.9794372616127636,11.431779368199685,0.9897186308063818,LATIN
185,Regina Chemeli,Regina,female,female,KE,True,NamSor,0.9991285399683634,15.702826294887686,0.9995642699841817,LATIN
186,Esther Ndoumbé,Esther,female,female,CM,True,NamSor,0.9688338339005611,10.02258715131395,0.9844169169502806,LATIN
187,Geneviève Obone,Geneviève,female,female,GA,True,NamSor,0.9989557117140957,15.521905400739463,0.9994778558570478,LATIN
188,Diane Zancy,Diane,female,female,GA,True,NamSor,0.9987762010400161,15.3632810352048,0.999388100520008,LATIN
189,Rethabile Ramaphakela,Rethabile,female,female,ZA,True,NamSor,0.9698933443717894,10.349941689735296,0.9849466721858947,LATIN
190,Pearl Jansen,Pearl,female,female,ZA,True,NamSor,0.9690969037400861,10.094424003315076,0.984548451870043,LATIN
191,Viola Jelagat,Viola,female,female,KE,True,NamSor,0.9984948453631584,15.156345267346424,0.9992474226815792,LATIN
192,Martha Udom,Martha,female,female,NG,True,NamSor,0.9993161583857697,15.945269997452563,0.9996580791928849,LATIN
193,Ismahane Lahmar,Ismahane,female,female,TN,True,NamSor,0.9939388584222553,13.76334195516565,0.9969694292111276,LATIN
194,Yejide Kilanko,Yejide,female,female,NG,True,NamSor,0.9947784313910355,13.9124424060361,0.9973892156955178,LATIN
196,Edna Noy,Edna,female,female,ZA,True,NamSor,0.9971300592330703,14.510949280465454,0.9985650296165351,LATIN
197,Mouna Sabri,Mouna,female,female,MA,True,NamSor,0.9963908017707022,14.281754892242432,0.9981954008853511,LATIN
198,Ajibola Ponnle,Ajibola,female,male,NG,True,NamSor,-0.644556340656262,4.497505467575408,0.822278170328131,LATIN
199,Aya Samaha,Aya,female,female,EG,True,NamSor,0.9997886691622984,17.119571554108035,0.9998943345811492,LATIN
200,Adaku Ufere-Awoonor,Adaku,female,female,NG,True,NamSor,0.9927730116051268,13.587417507435568,0.9963865058025634,LATIN
201,Oceanne Iradukunda,Oceanne,female,female,RW,True,NamSor,0.9949408091353629,13.94403372844149,0.9974704045676814,LATIN
202,Laila Gohar,Laila,female,female,EG,True,NamSor,0.9645430424206884,9.286018392316322,0.9822715212103442,LATIN
204,Tanatsei Gambura,Tanatsei,female,male,ZW,True,NamSor,-0.1508249326622617,1.0941125398875897,0.5754124663311309,LATIN
205,Mosun Belo-Olusoga,Mosun,female,female,NG,True,NamSor,0.9615826184867873,8.752537555138474,0.9807913092433936,LATIN
206,Arame Fall,Arame,female,female,SN,True,NamSor,0.9785433473288125,11.348739295151944,0.9892716736644063,LATIN
207,Nomvelo Makhanya,Nomvelo,female,female,ZA,True,NamSor,0.9698799306033365,10.34505046513933,0.9849399653016683,LATIN
208,Nunu Khumalo,Nunu,female,female,ZA,True,NamSor,0.36243481031835834,2.207296186393094,0.6812174051591792,LATIN
209,Gcina Nkosi,Gcina,female,male,ZA,True,NamSor,-0.5499756319853382,4.075190415196062,0.7749878159926691,LATIN
210,Lara Sousa,Lara,female,female,MZ,True,NamSor,0.9992889231548687,15.906215821848143,0.9996444615774344,LATIN
211,Sanaâ Mssoudy,Sanaâ,female,female,MA,True,NamSor,0.9927129711950622,13.579144011985065,0.9963564855975311,LATIN
213,Rosebell Kagumire,Rosebell,female,female,UG,True,NamSor,0.9862304750430362,12.425723711418101,0.9931152375215181,LATIN
214,Francesca Emanuel,Francesca,female,female,NG,True,NamSor,0.9987875624097977,15.372608089361528,0.9993937812048989,LATIN
217,Lorcia Cooper,Lorcia,female,female,ZA,True,NamSor,0.9989628299759703,15.528745116378829,0.9994814149879852,LATIN
219,Obianuju Ekeocha,Obianuju,female,female,NG,True,NamSor,0.985409860561792,12.317288017505845,0.992704930280896,LATIN
220,Priscilla Kuye,Priscilla,female,female,NG,True,NamSor,0.9995538972652003,16.372447100163782,0.9997769486326001,LATIN
223,Sinatu Ojikutu,Sinatu,female,female,NG,True,NamSor,0.9976734682484745,14.720862125605215,0.9988367341242372,LATIN
225,Titilayo Laoye-Tomori,Titilayo,female,female,NG,True,NamSor,0.9833005222217652,12.072034248781272,0.9916502611108826,LATIN
226,Blessing Nsiegbe,Blessing,female,female,NG,True,NamSor,0.9756079439174137,11.066120335250183,0.9878039719587068,LATIN
227,Rajae Aboulaich,Rajae,female,female,MA,True,NamSor,0.9708208532281641,10.511109178034218,0.9854104266140821,LATIN
229,Alouf Jirari,Alouf,female,male,MA,True,NamSor,-0.6417884712439732,4.482328892367818,0.8208942356219866,LATIN
230,Néfertiti Magahed,Néfertiti,female,female,EG,True,NamSor,0.9965775761291391,14.334891541050453,0.9982887880645696,LATIN
231,Miriam Onuoha,Miriam,female,female,NG,True,NamSor,0.9889167506573286,13.159804343382532,0.9944583753286643,LATIN
233,Odile Sankara,Odile,female,female,BF,True,NamSor,0.9968836686449336,14.428584166241002,0.9984418343224668,LATIN
234,Blessing Onuh,Blessing,female,female,NG,True,NamSor,0.9756079439174137,11.066120335250183,0.9878039719587068,LATIN
235,Lee Visagie,Lee,female,male,ZA,True,NamSor,-0.37570628533708517,2.3069658462933944,0.6878531426685426,LATIN
236,Khanya Mkangisa,Khanya,female,female,ZA,True,NamSor,0.4747174761474322,3.593548999155388,0.7373587380737161,LATIN
237,Soso Rungqu,Soso,female,male,ZA,True,NamSor,-0.38060212917472924,2.3458803381621607,0.6903010645873646,LATIN
238,Michelle Beling,Michelle,female,female,ZA,True,NamSor,0.9982567817369334,15.009507885712246,0.9991283908684667,LATIN
240,Tolulope Akande-Sadipe,Tolulope,female,female,NG,True,NamSor,0.8848724792898803,7.1285974835424355,0.9424362396449402,LATIN
241,Ogunlola Olubunmi,Ogunlola,female,male,NG,True,NamSor,-0.572097753491551,4.159580987887338,0.7860488767457755,LATIN
242,Farida Arman,Farida,female,female,EG,True,NamSor,0.9767913325148438,11.189381747826644,0.9883956662574219,LATIN
243,Hanan al-Barassi,Hanan,female,female,LY,True,NamSor,0.7605520929769274,5.449789736239154,0.8802760464884637,LATIN
245,Ishtar Lakhani,Ishtar,female,female,ZA,True,NamSor,0.8716559221172939,6.953565502134239,0.935827961058647,LATIN
246,Uyaiedu Ikpe-Etim,Uyaiedu,female,female,NG,True,NamSor,0.1393811080785161,0.9948357253513648,0.5696905540392581,LATIN
250,Fanja Rakotondrajao,Fanja,female,female,MG,True,NamSor,0.9655150487948454,9.509100309488176,0.9827575243974227,LATIN
251,Melissa Reddy,Melissa,female,female,ZA,True,NamSor,0.9995558254181549,16.376778684873166,0.9997779127090775,LATIN
252,Aïssata Moumouni,Aïssata,female,female,NG,True,NamSor,0.9994795278579172,16.218259994374527,0.9997397639289586,LATIN
253,Nadeen Ashraf,Nadeen,female,female,EG,True,NamSor,0.9780853872879776,11.308726827942003,0.9890426936439888,LATIN
254,Jemimah Kariuki,Jemimah,female,female,KE,True,NamSor,0.9762869910262955,11.134981806498345,0.9881434955131477,LATIN
255,Michaella Russell,Michaella,female,female,ZA,True,NamSor,0.9996950845964858,16.752962025218665,0.9998475422982429,LATIN
260,Malaika Uwamahoro,Malaika,female,female,RW,True,NamSor,0.9996210961150032,16.53571381078296,0.9998105480575016,LATIN
261,Maryem Amkadni,Maryem,female,female,MA,True,NamSor,0.9723799565407036,10.76400776381736,0.9861899782703518,LATIN
262,Hasnaa Zidani,Hasnaa,female,female,MA,True,NamSor,0.9927027627806393,13.577744088360959,0.9963513813903196,LATIN
263,Judy Ditchfield,Judy,female,female,ZA,True,NamSor,0.9689444474488351,10.05216637352278,0.9844722237244176,LATIN
264,Noluthando Meje,Noluthando,female,female,ZA,True,NamSor,0.9740713391103242,10.925852518605232,0.9870356695551621,LATIN
265,Lynne McCarthy,Lynne,female,female,ZA,True,NamSor,0.9996780762089137,16.69868154947182,0.9998390381044568,LATIN
266,Keria Ibrahim,Keria,female,female,ET,True,NamSor,0.9996111988305638,16.509928302685907,0.9998055994152819,LATIN
267,Charlotte Ntamack,Charlotte,female,female,CM,True,NamSor,0.9931568674903988,13.6419943846998,0.9965784337451994,LATIN
268,Fikile Mthwalo,Fikile,female,female,LS,True,NamSor,0.7933877139332601,5.8956647351156235,0.8966938569666301,LATIN
270,Isma Kaddouri,Isma,female,female,DZ,True,NamSor,0.3375429918953845,2.039353776486948,0.6687714959476923,LATIN
271,Edith Nzuruike,Edith,female,female,NG,True,NamSor,0.9979410080913584,14.843024313913652,0.9989705040456792,LATIN
272,Ratiba Derfoul,Ratiba,female,female,DZ,True,NamSor,0.9989146165081173,15.483307608039063,0.9994573082540587,LATIN
273,Dominique Donner,Dominique,female,female,ZA,True,NamSor,0.6071859050326915,4.309446035248222,0.8035929525163458,LATIN
274,Cindy Schwulst,Cindy,female,female,ZA,True,NamSor,0.9982377768159871,14.998664679212709,0.9991188884079936,LATIN
275,Cindy Swanepoel,Cindy,female,female,ZA,True,NamSor,0.9982377768159871,14.998664679212709,0.9991188884079936,LATIN
276,Nobuhle Mahlasela,Nobuhle,female,female,ZA,True,NamSor,0.981640437190979,11.674232727185988,0.9908202185954895,LATIN
277,Nejla Nouaili,Nejla,female,female,TN,True,NamSor,0.9980825551800805,14.914247360286268,0.9990412775900402,LATIN
279,Fatma Ayadi,Fatma,female,female,TN,True,NamSor,0.9981844604490153,14.968858157837715,0.9990922302245077,LATIN
280,Retha Heymann,Retha,female,female,ZA,True,NamSor,0.9974914244100301,14.645525636035337,0.9987457122050151,LATIN
281,Boutheina Hafassa,Boutheina,female,female,TN,True,NamSor,0.9989836993244221,15.549071747476603,0.999491849662211,LATIN
282,Marwa Dridi,Marwa,female,female,TN,True,NamSor,0.9410181433089113,7.750898731263867,0.9705090716544557,LATIN
283,Houda Barkouki,Houda,female,female,MA,True,NamSor,0.969309412538927,10.156474860898214,0.9846547062694635,LATIN
284,Dama Bete,Dama,female,female,MZ,True,NamSor,0.2308075179419784,1.49019992147052,0.6154037589709892,LATIN
285,Rebecca Kadaga,Rebecca,female,female,UG,True,NamSor,0.9976260265163701,14.700675630683413,0.9988130132581851,LATIN
286,Dulce Braga,Dulce,female,female,AO,True,NamSor,0.9956909063738402,14.10451283481197,0.9978454531869201,LATIN
287,Elisa Cossa,Elisa,female,female,MZ,True,NamSor,0.9994498508170886,16.162806871623083,0.9997249254085443,LATIN
288,Hélène Diarra,Hélène,female,female,ML,True,NamSor,0.999123394147452,15.69693883220959,0.999561697073726,LATIN
289,Eva Nill,Eva,female,female,EG,True,NamSor,0.9530138458351995,8.193574169040474,0.9765069229175998,LATIN
290,Lindiwe Chibi,Lindiwe,female,female,ZA,True,NamSor,0.9938555113561285,13.749684577456762,0.9969277556780642,LATIN
291,Precious Simelane,Precious,female,female,ZA,True,NamSor,0.9570617747555161,8.392013568372839,0.9785308873777581,LATIN
292,Chantel Clifton-Parks,Chantel,female,female,ZA,True,NamSor,0.9832290545757623,12.051220124262024,0.9916145272878811,LATIN
293,Muriel Blanche,Muriel,female,female,CM,True,NamSor,0.9821806598334666,11.787182096008742,0.9910903299167333,LATIN
294,Janice Acquah,Janice,female,female,GH,True,NamSor,0.9905005030786267,13.314000677381642,0.9952502515393133,LATIN
295,Gugu Dlamini,Gugu,female,female,ZA,True,NamSor,0.9590164801712222,8.504047061126727,0.9795082400856111,LATIN
296,Khalifa Es-Sebaiy,Khalifa,female,male,MA,True,NamSor,-0.9458668919079829,7.893190008063094,0.9729334459539914,LATIN
298,Malika Agueznay,Malika,female,female,MA,True,NamSor,0.9999872603967646,19.9282809576247,0.9999936301983823,LATIN
299,Camilla George,Camilla,female,female,NG,True,NamSor,0.999801241500202,17.180905897166397,0.999900620750101,LATIN
300,Asma Guesmi,Asma,female,female,DZ,True,NamSor,0.987762425158978,12.859335967788454,0.993881212579489,LATIN
301,Desiree Edwards,Desiree,female,female,ZA,True,NamSor,0.9938866415800365,13.754763825844933,0.9969433207900182,LATIN
302,Valerie Bridgens,Valerie,female,female,ZA,True,NamSor,0.9983739865695691,15.07910961669949,0.9991869932847846,LATIN
303,Donna Caldwell,Donna,female,female,ZA,True,NamSor,0.9952793827599278,14.013300787314392,0.9976396913799639,LATIN
304,Renee Aucamp,Renee,female,female,ZA,True,NamSor,0.9955713948627487,14.077155733369779,0.9977856974313744,LATIN
306,Isabel Ferreira,Isabel,female,female,AO,True,NamSor,0.9777539832680258,11.280738656672277,0.9888769916340129,LATIN
307,Soufia Benhida,Soufia,female,male,MA,True,NamSor,-0.05198313244299113,0.1560244442436982,0.5259915662214956,LATIN
309,Marwa Khalil,Marwa,female,female,TN,True,NamSor,0.9410181433089113,7.750898731263867,0.9705090716544557,LATIN
