,person,person_label,genders,dobs,countries,continents,iso_country,firstCountry,birth_year
22736,http://www.wikidata.org/entity/Q102305884,Gastón Andrés García,male,1977-01-03 00:00:00+00:00,Argentina,South America,AR,Argentina,1977.0
22737,http://www.wikidata.org/entity/Q102305929,Aurelia Florea,female,1973-03-12 00:00:00+00:00,Romania,Europe,RO,Romania,1973.0
22738,http://www.wikidata.org/entity/Q102305992,Elena Ioana Cioranescu,female,1942-01-01 00:00:00+00:00,Romania,Europe,RO,Romania,1942.0
22739,http://www.wikidata.org/entity/Q102306,Jutta Richter,female,1955-09-30 00:00:00+00:00,Germany,Europe,DE,Germany,1955.0
22740,http://www.wikidata.org/entity/Q102306093,Yuan Shun Dai,male,1978-04-01 00:00:00+00:00,People's Republic of China,Asia,CN,People's Republic of China,1978.0
22741,http://www.wikidata.org/entity/Q102306129,Robert Lutz,male,1943-01-01 00:00:00+00:00,France,Europe,FR,France,1943.0
22742,http://www.wikidata.org/entity/Q102306142,Georges Hebrail,male,1960-01-01 00:00:00+00:00,France,Europe,FR,France,1960.0
22743,http://www.wikidata.org/entity/Q102306173,Paul Jerome Schweitzer,male,1941-01-16 00:00:00+00:00,United States,North America,US,United States,1941.0
22744,http://www.wikidata.org/entity/Q102306321,Wave Henry Shaffer,male,1909-05-23 00:00:00+00:00,United States,North America,US,United States,1909.0
22745,http://www.wikidata.org/entity/Q102306484,Tino Ullrich,male,1980-03-23 00:00:00+00:00,Germany,Europe,DE,Germany,1980.0
22746,http://www.wikidata.org/entity/Q102306506,Chunglee Kim,female,1974-01-01 00:00:00+00:00,South Korea,Asia,KR,South Korea,1974.0
22747,http://www.wikidata.org/entity/Q102306626,Andrew Packard,male,1960-07-07 00:00:00+00:00,United States,North America,US,United States,1960.0
22748,http://www.wikidata.org/entity/Q102306638,Andrew R. Teel,male,1965-01-01 00:00:00+00:00,United States,North America,US,United States,1965.0
22749,http://www.wikidata.org/entity/Q102306770,Tina Wakolbinger,female,1979-01-01 00:00:00+00:00,Austria,Europe,AT,Austria,1979.0
22750,http://www.wikidata.org/entity/Q102306782,John Christos Vassilicos,male,1962-06-01 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1962.0
22751,http://www.wikidata.org/entity/Q102306829,Dixie Tighe,female,1905-01-01 00:00:00+00:00,United States,North America,US,United States,1905.0
22752,http://www.wikidata.org/entity/Q102306878,Haim Assa,male,1949-10-10 00:00:00+00:00,Israel,Asia,IL,Israel,1949.0
22753,http://www.wikidata.org/entity/Q102306900,Mohamed Bekkali,male,1956-01-01 00:00:00+00:00,Morocco,Africa,MA,Morocco,1956.0
22754,http://www.wikidata.org/entity/Q102306984,Emmanuelle Crépeau,female,1976-05-28 00:00:00+00:00,France,Europe,FR,France,1976.0
22755,http://www.wikidata.org/entity/Q102306999,Alois Steindl,male,1957-01-01 00:00:00+00:00,Austria,Europe,AT,Austria,1957.0
22756,http://www.wikidata.org/entity/Q102307010,Adriana Garroni,female,1966-03-22 00:00:00+00:00,Italy,Europe,IT,Italy,1966.0
22757,http://www.wikidata.org/entity/Q102307151,Gary Grefsrud,male,1938-02-26 00:00:00+00:00,United States,North America,US,United States,1938.0
22758,http://www.wikidata.org/entity/Q102307220,Klaus Hertig,male,1908-11-15 00:00:00+00:00,Germany,Europe,DE,Germany,1908.0
22759,http://www.wikidata.org/entity/Q102307237,Brigitte Chauvin,female,1960-05-25 00:00:00+00:00,France,Europe,FR,France,1960.0
22760,http://www.wikidata.org/entity/Q102307260,Victor Michael Panaretos,male,1982-01-01 00:00:00+00:00,Greece,Europe,GR,Greece,1982.0
22761,http://www.wikidata.org/entity/Q102307340,Paul D. Berger,male,1943-01-11 00:00:00+00:00,United States,North America,US,United States,1943.0
22762,http://www.wikidata.org/entity/Q102307383,Hervé Pajot,male,1967-01-01 00:00:00+00:00,France,Europe,FR,France,1967.0
22763,http://www.wikidata.org/entity/Q102307405,Francisco Bernis Carro,male,1946-05-10 00:00:00+00:00,Spain,Europe,ES,Spain,1946.0
22764,http://www.wikidata.org/entity/Q102307420,Eduard Khastovich Yakubov,male,1951-08-28 00:00:00+00:00,Israel,Asia,IL,Israel,1951.0
22765,http://www.wikidata.org/entity/Q102307479,Nicolas Trotignon,male,1971-04-29 00:00:00+00:00,France,Europe,FR,France,1971.0
22766,http://www.wikidata.org/entity/Q102307484,Boris Aronovich Wertgeim,male,1930-06-21 00:00:00+00:00,Soviet Union,Europe|Asia,,Soviet Union,1930.0
22767,http://www.wikidata.org/entity/Q102307510,István Deák,male,1945-09-21 00:00:00+00:00,Hungary,Europe,HU,Hungary,1945.0
22768,http://www.wikidata.org/entity/Q102307511,Tamás Szántai,male,1946-08-03 00:00:00+00:00,Hungary,Europe,HU,Hungary,1946.0
22769,http://www.wikidata.org/entity/Q102307521,Mokrane Bouzeghoub,male,1951-12-12 00:00:00+00:00,France,Europe,FR,France,1951.0
22770,http://www.wikidata.org/entity/Q102307733,Chronis Moyssiadis,male,1949-01-01 00:00:00+00:00,Greece,Europe,GR,Greece,1949.0
22771,http://www.wikidata.org/entity/Q102307825,Guodong Zhou,male,1978-07-04 00:00:00+00:00,People's Republic of China,Asia,CN,People's Republic of China,1978.0
22772,http://www.wikidata.org/entity/Q102308034,Valérie R. Wajs,female,1977-11-12 00:00:00+00:00,France,Europe,FR,France,1977.0
22773,http://www.wikidata.org/entity/Q102308165,Tunç Mısırlıoğlu,male,1971-01-01 00:00:00+00:00,Turkey,Asia,,Turkey,1971.0
22774,http://www.wikidata.org/entity/Q102308214,Khalid Adriouch,male,1977-12-21 00:00:00+00:00,Morocco|France,Africa|Europe,MA,Morocco,1977.0
22775,http://www.wikidata.org/entity/Q102308223,Emmanuel Jeandel,male,1980-01-10 00:00:00+00:00,France,Europe,FR,France,1980.0
22776,http://www.wikidata.org/entity/Q102308278,Olive Ashworth,female,1915-01-01 00:00:00+00:00,Australia,Oceania,AU,Australia,1915.0
22777,http://www.wikidata.org/entity/Q102308410,Günther Mack,male,1927-02-27 00:00:00+00:00,Germany,Europe,DE,Germany,1927.0
22778,http://www.wikidata.org/entity/Q102308421,Ammar Al-Ibrahim,male,1997-07-01 00:00:00+00:00,Saudi Arabia,Asia,SA,Saudi Arabia,1997.0
22779,http://www.wikidata.org/entity/Q102308561,Genevieve Jourdain,female,1946-01-01 00:00:00+00:00,France,Europe,FR,France,1946.0
22780,http://www.wikidata.org/entity/Q102308568,Tadeusz Dłotko,male,1930-09-28 00:00:00+00:00,Poland,Europe,PL,Poland,1930.0
22781,http://www.wikidata.org/entity/Q102308629,Anish Ghosh,male,1979-12-25 00:00:00+00:00,India,Asia,IN,India,1979.0
22782,http://www.wikidata.org/entity/Q102308712,Spiros Zervos,male,1930-01-01 00:00:00+00:00,Greece,Europe,GR,Greece,1930.0
22783,http://www.wikidata.org/entity/Q102308953,Felix Hovsepian,male,1958-04-01 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1958.0
22784,http://www.wikidata.org/entity/Q102309,Karin Beier,female,1965-12-14 00:00:00+00:00,Germany,Europe,DE,Germany,1965.0
22785,http://www.wikidata.org/entity/Q102309122,Ciro D'Apice,male,1967-01-01 00:00:00+00:00,Italy,Europe,IT,Italy,1967.0
22786,http://www.wikidata.org/entity/Q102309212,Rosanna Manzo,female,1972-05-06 00:00:00+00:00,Italy,Europe,IT,Italy,1972.0
22787,http://www.wikidata.org/entity/Q102309492,Jack H. Lutz,male,1925-11-27 00:00:00+00:00,United States,North America,US,United States,1925.0
22788,http://www.wikidata.org/entity/Q102309493,Ayman Kachmar,male,1980-08-02 00:00:00+00:00,Lebanon,Asia,LB,Lebanon,1980.0
22789,http://www.wikidata.org/entity/Q102309507,David Bobker,male,1952-06-01 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1952.0
22790,http://www.wikidata.org/entity/Q102309622,Roisin Nicosia,female,1993-07-23 00:00:00+00:00,Italy,Europe,IT,Italy,1993.0
22791,http://www.wikidata.org/entity/Q102309776,Jason Szulc,male,1978-04-01 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1978.0
22792,http://www.wikidata.org/entity/Q102309785,Leonid Efimovich Sadovskii,male,1916-08-14 00:00:00+00:00,Soviet Union,Europe|Asia,,Soviet Union,1916.0
22793,http://www.wikidata.org/entity/Q102309815,Cutberto Romero-Meléndez,male,1959-01-01 00:00:00+00:00,Mexico,North America,MX,Mexico,1959.0
22794,http://www.wikidata.org/entity/Q102309975,Derek R. Magee,male,1973-09-01 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1973.0
22795,http://www.wikidata.org/entity/Q102310043,Avgust Khromov,male,1935-06-17 00:00:00+00:00,Russia|Soviet Union,Europe|Asia,RU,Russia,1935.0
22796,http://www.wikidata.org/entity/Q102310078,Emille Davie Lawrence,female,1979-01-01 00:00:00+00:00,United States,North America,US,United States,1979.0
22797,http://www.wikidata.org/entity/Q102310081,Claudio Agostinelli,male,1968-01-01 00:00:00+00:00,Italy,Europe,IT,Italy,1968.0
22798,http://www.wikidata.org/entity/Q102310274,Alexandru Ciurea,male,1988-02-15 00:00:00+00:00,Romania,Europe,RO,Romania,1988.0
22799,http://www.wikidata.org/entity/Q102310280,Michael C. Browne,male,1930-01-01 00:00:00+00:00,United Kingdom|New Zealand,Europe|Insular Oceania|Oceania|Australian continent,GB,United Kingdom,1930.0
22800,http://www.wikidata.org/entity/Q102310304,Johannes Hermanus van der Merwe,male,1923-04-30 00:00:00+00:00,South Africa,Africa,ZA,South Africa,1923.0
22801,http://www.wikidata.org/entity/Q102310307,Paul Herman Ernst Meijer,male,1921-11-14 00:00:00+00:00,United States,North America,US,United States,1921.0
22802,http://www.wikidata.org/entity/Q102310320,Pierpaolo Degano,male,1950-01-01 00:00:00+00:00,Italy,Europe,IT,Italy,1950.0
22803,http://www.wikidata.org/entity/Q102310339,Elof Cardelius,male,1902-10-22 00:00:00+00:00,Sweden,Europe,SE,Sweden,1902.0
22804,http://www.wikidata.org/entity/Q102310375,Iosif Romanovsky,male,1935-12-10 00:00:00+00:00,Soviet Union|Russia,Asia|Europe,,Soviet Union,1935.0
22805,http://www.wikidata.org/entity/Q102310423,Patrick Lascaux,male,1943-10-17 00:00:00+00:00,France,Europe,FR,France,1943.0
22806,http://www.wikidata.org/entity/Q102310426,Hidayat Huseynov,male,1951-01-20 00:00:00+00:00,Soviet Union|Azerbaijan,Asia|Europe,,Soviet Union,1951.0
22807,http://www.wikidata.org/entity/Q102310457,Namig Guliyev,male,1981-11-17 00:00:00+00:00,Azerbaijan,Asia,AZ,Azerbaijan,1981.0
22808,http://www.wikidata.org/entity/Q102310492,Jan Frans Henri Custers,male,1904-04-05 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1904.0
22809,http://www.wikidata.org/entity/Q102310499,Pieter Johannes Bouma,male,1909-01-01 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1909.0
22810,http://www.wikidata.org/entity/Q102310558,Ariadna Font Llitjós,female,1974-01-01 00:00:00+00:00,Spain,Europe,ES,Spain,1974.0
22811,http://www.wikidata.org/entity/Q102310589,Monika Muszkieta,female,1978-01-01 00:00:00+00:00,Poland,Europe,PL,Poland,1978.0
22812,http://www.wikidata.org/entity/Q102310618,Leander William Hens,male,1922-06-26 00:00:00+00:00,United States,North America,US,United States,1922.0
22813,http://www.wikidata.org/entity/Q102310774,Magali Amir,female,1960-01-01 00:00:00+00:00,France,Europe,FR,France,1960.0
22814,http://www.wikidata.org/entity/Q102310873,Amaury Thuillier,male,1978-09-04 00:00:00+00:00,France,Europe,FR,France,1978.0
22815,http://www.wikidata.org/entity/Q102310983,Alfonso Caiazzo,male,1968-03-30 00:00:00+00:00,Italy,Europe,IT,Italy,1968.0
22816,http://www.wikidata.org/entity/Q102310987,Michael Šebek,male,1954-01-25 00:00:00+00:00,Czech Republic,Europe,CZ,Czech Republic,1954.0
22817,http://www.wikidata.org/entity/Q102311064,André Loh-Kliesch,male,1965-05-06 00:00:00+00:00,Germany,Europe,DE,Germany,1965.0
22818,http://www.wikidata.org/entity/Q102311103,Nabil Gmati,male,1962-09-19 00:00:00+00:00,Tunisia,Africa,TN,Tunisia,1962.0
22819,http://www.wikidata.org/entity/Q102311172,Rita Csákány,female,1963-10-31 00:00:00+00:00,Hungary,Europe,HU,Hungary,1963.0
22820,http://www.wikidata.org/entity/Q102311188,Didier Henrion,male,1971-08-29 00:00:00+00:00,France,Europe,FR,France,1971.0
22821,http://www.wikidata.org/entity/Q102311221,Jean Bernard Marquette,male,1934-03-31 00:00:00+00:00,France,Europe,FR,France,1934.0
22822,http://www.wikidata.org/entity/Q102311261,Jiří Lebl,male,2000-01-01 00:00:00+00:00,Czech Republic|United States,Europe|North America,CZ,Czech Republic,2000.0
22823,http://www.wikidata.org/entity/Q102311308,Eugen Soós,male,1937-01-01 00:00:00+00:00,Romania,Europe,RO,Romania,1937.0
22824,http://www.wikidata.org/entity/Q102311320,Gábor Nyul,male,1980-01-01 00:00:00+00:00,Hungary,Europe,HU,Hungary,1980.0
22825,http://www.wikidata.org/entity/Q102311326,István Pink,male,1973-01-01 00:00:00+00:00,Romania,Europe,RO,Romania,1973.0
22826,http://www.wikidata.org/entity/Q102311348,Michail Sačkoŭski,male,2002-11-21 00:00:00+00:00,Belarus,Europe,BY,Belarus,2002.0
22827,http://www.wikidata.org/entity/Q102311376,Jacques Charpin,male,1921-03-02 00:00:00+00:00,France,Europe,FR,France,1921.0
22828,http://www.wikidata.org/entity/Q102311394,Giovanni Codevilla,male,1941-07-30 00:00:00+00:00,Kingdom of Italy|Italy,Europe,,Kingdom of Italy,1941.0
22829,http://www.wikidata.org/entity/Q102311398,Carlo Magagna,male,1974-04-19 00:00:00+00:00,Italy,Europe,IT,Italy,1974.0
22830,http://www.wikidata.org/entity/Q102311428,Henry Segerman,male,1979-07-21 00:00:00+00:00,United States,North America,US,United States,1979.0
22831,http://www.wikidata.org/entity/Q102311575,Ralph J. Kochenburger,male,1919-11-02 00:00:00+00:00,United States,North America,US,United States,1919.0
22832,http://www.wikidata.org/entity/Q102311629,Mendel Herskovitz,male,1928-01-01 00:00:00+00:00,Poland,Europe,PL,Poland,1928.0
22833,http://www.wikidata.org/entity/Q102311685,John Gregory,male,1938-01-01 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1938.0
22834,http://www.wikidata.org/entity/Q102311707,Doris Folini,female,1968-01-01 00:00:00+00:00,Switzerland,Europe,CH,Switzerland,1968.0
22835,http://www.wikidata.org/entity/Q102311737,Francesco Fumagalli,male,1973-01-23 00:00:00+00:00,Italy,Europe,IT,Italy,1973.0
22836,http://www.wikidata.org/entity/Q102311746,Evan Leon Ivie,male,1931-05-15 00:00:00+00:00,United States,North America,US,United States,1931.0
22837,http://www.wikidata.org/entity/Q102311748,Leo Joseph Rotenberg,male,1944-01-01 00:00:00+00:00,United States,North America,US,United States,1944.0
22838,http://www.wikidata.org/entity/Q102311759,Byung-Won On,male,1972-01-01 00:00:00+00:00,South Korea,Asia,KR,South Korea,1972.0
22839,http://www.wikidata.org/entity/Q102311768,George Ernst Boxer,male,1915-02-02 00:00:00+00:00,Austria|United States|Cisleithania,Europe|North America,AT,Austria,1915.0
22840,http://www.wikidata.org/entity/Q102311806,Seongho Ryu,male,1968-01-01 00:00:00+00:00,South Korea,Asia,KR,South Korea,1968.0
22841,http://www.wikidata.org/entity/Q102311807,José Ferreirós,male,1964-11-30 00:00:00+00:00,Spain,Europe,ES,Spain,1964.0
22842,http://www.wikidata.org/entity/Q102311836,Geneviève Esmenjaud,female,1925-06-19 00:00:00+00:00,France,Europe,FR,France,1925.0
22843,http://www.wikidata.org/entity/Q102312,Lutz Rathenow,male,1952-09-22 00:00:00+00:00,German Democratic Republic|Germany,Europe,,German Democratic Republic,1952.0
22844,http://www.wikidata.org/entity/Q102312002,Gijsbert van Herk,male,1907-10-14 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1907.0
22845,http://www.wikidata.org/entity/Q102312041,Jouni Parkkonen,male,1967-01-01 00:00:00+00:00,Finland,Europe,FI,Finland,1967.0
22846,http://www.wikidata.org/entity/Q102312043,Vesa Ruuska,male,1968-01-01 00:00:00+00:00,Finland,Europe,FI,Finland,1968.0
22847,http://www.wikidata.org/entity/Q102312058,Heli Tuominen,female,1973-01-01 00:00:00+00:00,Finland,Europe,FI,Finland,1973.0
22848,http://www.wikidata.org/entity/Q102312178,Arnout Martinus van Genderen,male,1936-01-01 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1936.0
22849,http://www.wikidata.org/entity/Q102312203,Claire Cannamela,female,1979-04-19 00:00:00+00:00,France,Europe,FR,France,1979.0
22850,http://www.wikidata.org/entity/Q102312205,Solenn Autret,female,1979-11-24 00:00:00+00:00,France,Europe,FR,France,1979.0
22851,http://www.wikidata.org/entity/Q102312206,Renaud Marty,male,1979-12-21 00:00:00+00:00,France,Europe,FR,France,1979.0
22852,http://www.wikidata.org/entity/Q102312235,Elena Borisovna Zhemkova,female,1961-08-06 00:00:00+00:00,Russia,Europe,RU,Russia,1961.0
22853,http://www.wikidata.org/entity/Q102312236,Prem K. Goel,male,1943-01-01 00:00:00+00:00,United States,North America,US,United States,1943.0
22854,http://www.wikidata.org/entity/Q102312302,Paolo Bientinesi,male,1973-10-27 00:00:00+00:00,Italy,Europe,IT,Italy,1973.0
22855,http://www.wikidata.org/entity/Q102312312,Gilles Lachaud,male,1946-07-26 00:00:00+00:00,France,Europe,FR,France,1946.0
22856,http://www.wikidata.org/entity/Q102312314,Zhang Yingxue,male,1916-01-01 00:00:00+00:00,People's Republic of China,Asia,CN,People's Republic of China,1916.0
22857,http://www.wikidata.org/entity/Q102312327,Wolfgang J. Duschl,male,1958-05-17 00:00:00+00:00,Germany,Europe,DE,Germany,1958.0
22858,http://www.wikidata.org/entity/Q102312331,Alexandre Temkine,male,1974-01-01 00:00:00+00:00,France,Europe,FR,France,1974.0
22859,http://www.wikidata.org/entity/Q102312343,Egil Kjølholdt-Guttormsen,male,1945-01-01 00:00:00+00:00,Norway,Europe,NO,Norway,1945.0
22860,http://www.wikidata.org/entity/Q102312349,Walter Jaffe,male,1947-01-01 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1947.0
22861,http://www.wikidata.org/entity/Q102312389,Martin Hromčík,male,1975-01-01 00:00:00+00:00,Czech Republic,Europe,CZ,Czech Republic,1975.0
22862,http://www.wikidata.org/entity/Q102312424,Jacques Morice,male,1978-09-30 00:00:00+00:00,France,Europe,FR,France,1978.0
22863,http://www.wikidata.org/entity/Q102312426,Szilard Szabo,male,1976-04-24 00:00:00+00:00,Hungary,Europe,HU,Hungary,1976.0
22864,http://www.wikidata.org/entity/Q102312435,Maryem Amkadni,female,1975-12-29 00:00:00+00:00,Morocco,Africa,MA,Morocco,1975.0
22865,http://www.wikidata.org/entity/Q102312474,Antonio Carlos Pedroso de Lima,male,1961-07-01 00:00:00+00:00,Brazil,South America,BR,Brazil,1961.0
22866,http://www.wikidata.org/entity/Q102312563,Hyun Min Kim,male,1966-03-20 00:00:00+00:00,South Korea,Asia,KR,South Korea,1966.0
22867,http://www.wikidata.org/entity/Q102312573,Vincent Lemaire,male,1978-12-10 00:00:00+00:00,France,Europe,FR,France,1978.0
22868,http://www.wikidata.org/entity/Q102312574,Andrea Holbe,female,2000-01-01 00:00:00+00:00,Germany,Europe,DE,Germany,2000.0
22869,http://www.wikidata.org/entity/Q102312575,Barbara Hammerschmid,female,2000-01-01 00:00:00+00:00,Germany,Europe,DE,Germany,2000.0
22870,http://www.wikidata.org/entity/Q102312576,Claudia Thomalla,female,2000-01-01 00:00:00+00:00,Germany,Europe,DE,Germany,2000.0
22871,http://www.wikidata.org/entity/Q102312577,Beate Seidler,female,1963-01-01 00:00:00+00:00,Germany,Europe,DE,Germany,1963.0
22872,http://www.wikidata.org/entity/Q102312607,Antonio Ros Mulero,male,1957-09-22 00:00:00+00:00,Spain,Europe,ES,Spain,1957.0
22873,http://www.wikidata.org/entity/Q102312688,Manuel Tauber-Romieri,male,1987-01-01 00:00:00+00:00,Austria,Europe,AT,Austria,1987.0
22874,http://www.wikidata.org/entity/Q102312706,Andreas Krauß,male,1959-09-06 00:00:00+00:00,German Democratic Republic,Europe,,German Democratic Republic,1959.0
22875,http://www.wikidata.org/entity/Q102312712,Knut Tønnes Steenersen,male,1968-08-16 00:00:00+00:00,Norway,Europe,NO,Norway,1968.0
22876,http://www.wikidata.org/entity/Q102312786,Dana Lev,female,1995-03-18 00:00:00+00:00,Israel,Asia,IL,Israel,1995.0
22877,http://www.wikidata.org/entity/Q102312832,Ameur Seddik,male,1957-08-15 00:00:00+00:00,Algeria,Africa,DZ,Algeria,1957.0
22878,http://www.wikidata.org/entity/Q102312834,Michel Poulet,male,1948-08-02 00:00:00+00:00,France,Europe,FR,France,1948.0
22879,http://www.wikidata.org/entity/Q102312867,Karolina Jaklewicz,female,1979-01-01 00:00:00+00:00,Poland,Europe,PL,Poland,1979.0
22880,http://www.wikidata.org/entity/Q102312869,Janina Krzemińska,female,1927-01-01 00:00:00+00:00,Poland,Europe,PL,Poland,1927.0
22881,http://www.wikidata.org/entity/Q102312870,Anna Kołakowska,female,1924-03-26 00:00:00+00:00,Poland,Europe,PL,Poland,1924.0
22882,http://www.wikidata.org/entity/Q102312875,Katarzyna Życińska,female,1972-01-01 00:00:00+00:00,Poland,Europe,PL,Poland,1972.0
22883,http://www.wikidata.org/entity/Q102312881,Jozef Czerwinski,male,1907-03-19 00:00:00+00:00,Poland,Europe,PL,Poland,1907.0
22884,http://www.wikidata.org/entity/Q102312889,Stefan Drewicz,male,1906-05-07 00:00:00+00:00,Poland,Europe,PL,Poland,1906.0
22885,http://www.wikidata.org/entity/Q102312896,Barbara Strzałkowska,female,1981-01-01 00:00:00+00:00,Poland,Europe,PL,Poland,1981.0
22886,http://www.wikidata.org/entity/Q102312899,Iwo Wiciński,male,2004-01-01 00:00:00+00:00,Poland,Europe,PL,Poland,2004.0
22887,http://www.wikidata.org/entity/Q102312905,Zbigniew Ringer,male,1928-07-30 00:00:00+00:00,Poland,Europe,PL,Poland,1928.0
22888,http://www.wikidata.org/entity/Q102312906,Filippo Callegaro,male,1980-04-30 00:00:00+00:00,Italy,Europe,IT,Italy,1980.0
22889,http://www.wikidata.org/entity/Q102312908,Jan Szpakowski,male,1924-05-20 00:00:00+00:00,Poland,Europe,PL,Poland,1924.0
22890,http://www.wikidata.org/entity/Q102312919,Zofia Sztetyłło,female,1932-01-09 00:00:00+00:00,Poland,Europe,PL,Poland,1932.0
22891,http://www.wikidata.org/entity/Q102312921,Eugeniusz Oksanicz,male,1911-01-19 00:00:00+00:00,Poland,Europe,PL,Poland,1911.0
22892,http://www.wikidata.org/entity/Q102312922,Stanisław Ścieszka,male,1943-10-25 00:00:00+00:00,Poland,Europe,PL,Poland,1943.0
22893,http://www.wikidata.org/entity/Q102312923,Maria Janecka,female,1928-04-24 00:00:00+00:00,Poland,Europe,PL,Poland,1928.0
22894,http://www.wikidata.org/entity/Q102312933,Longin Blinstrub,male,1912-01-28 00:00:00+00:00,Poland,Europe,PL,Poland,1912.0
22895,http://www.wikidata.org/entity/Q102312993,Tobias Hosch,male,2001-03-05 00:00:00+00:00,Germany,Europe,DE,Germany,2001.0
22896,http://www.wikidata.org/entity/Q102313001,Toni Weeks,female,2000-01-01 00:00:00+00:00,Australia,Oceania,AU,Australia,2000.0
22897,http://www.wikidata.org/entity/Q102313189,William Poromaa,male,2000-12-23 00:00:00+00:00,Sweden,Europe,SE,Sweden,2000.0
22898,http://www.wikidata.org/entity/Q102313190,Joaquim Diaz,male,1973-09-20 00:00:00+00:00,France,Europe,FR,France,1973.0
22899,http://www.wikidata.org/entity/Q102313230,Giampiero Palatucci,male,1976-03-30 00:00:00+00:00,Italy,Europe,IT,Italy,1976.0
22900,http://www.wikidata.org/entity/Q102313356,Oleg Ivanov,male,1908-02-14 00:00:00+00:00,Soviet Union|Russian Socialist Federative Soviet Republic|Russian Empire,Asia|Eurasia|Europe|North America,,Soviet Union,1908.0
22901,http://www.wikidata.org/entity/Q102313432,Julie J. Chung,female,1973-01-01 00:00:00+00:00,United States,North America,US,United States,1973.0
22902,http://www.wikidata.org/entity/Q102313484,Elza Berquó,female,1931-10-17 00:00:00+00:00,Brazil,South America,BR,Brazil,1931.0
22903,http://www.wikidata.org/entity/Q102313524,Béatrice Vedel,female,1978-10-24 00:00:00+00:00,France,Europe,FR,France,1978.0
22904,http://www.wikidata.org/entity/Q102313525,Max Kuperus,male,1936-01-01 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1936.0
22905,http://www.wikidata.org/entity/Q102313679,Henry Tambetabi Tabe,male,1971-11-01 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1971.0
22906,http://www.wikidata.org/entity/Q102313707,Lajos Molnár,male,1966-08-19 00:00:00+00:00,Hungary,Europe,HU,Hungary,1966.0
22907,http://www.wikidata.org/entity/Q102313710,Patrick Millot,male,1953-04-11 00:00:00+00:00,France,Europe,FR,France,1953.0
22908,http://www.wikidata.org/entity/Q102313720,Zoltán Boros,male,1966-12-14 00:00:00+00:00,Hungary,Europe,HU,Hungary,1966.0
22909,http://www.wikidata.org/entity/Q10231374,Aydar Cäbbarof,male,1991-07-10 00:00:00+00:00,Russia,Europe,RU,Russia,1991.0
22910,http://www.wikidata.org/entity/Q102313766,Mikko Parviainen,male,1980-01-01 00:00:00+00:00,Finland,Europe,FI,Finland,1980.0
22911,http://www.wikidata.org/entity/Q102313808,Lucien Lucas Eduard Braes,male,1936-12-10 00:00:00+00:00,Belgium,Europe,BE,Belgium,1936.0
22912,http://www.wikidata.org/entity/Q102313818,Ted Hurley,male,1945-09-01 00:00:00+00:00,Ireland,Europe,IE,Ireland,1945.0
22913,http://www.wikidata.org/entity/Q102313890,John Heise,male,1942-01-01 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1942.0
22914,http://www.wikidata.org/entity/Q102313907,Vasile Crucianu,male,1931-11-01 00:00:00+00:00,Romania,Europe,RO,Romania,1931.0
22915,http://www.wikidata.org/entity/Q102313994,Pavol Brunovský,male,1934-12-04 00:00:00+00:00,Czechoslovakia,Europe,,Czechoslovakia,1934.0
22916,http://www.wikidata.org/entity/Q102314007,Steven van Agt,male,1931-04-28 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1931.0
22917,http://www.wikidata.org/entity/Q102314008,Pieter Bouke Bosma,male,1936-12-13 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1936.0
22918,http://www.wikidata.org/entity/Q102314009,Mattheus Antonius Jeroen Snijders,male,1943-05-09 00:00:00+00:00,France,Europe,FR,France,1943.0
22919,http://www.wikidata.org/entity/Q102314018,Emilia Bazhlekova,female,1963-05-12 00:00:00+00:00,Bulgaria,Europe,BG,Bulgaria,1963.0
22920,http://www.wikidata.org/entity/Q102314048,Vladislav Vyshemirsky,male,1979-02-01 00:00:00+00:00,United Kingdom,Europe,GB,United Kingdom,1979.0
22921,http://www.wikidata.org/entity/Q102314062,Aurelien Travert,male,1979-06-12 00:00:00+00:00,France,Europe,FR,France,1979.0
22922,http://www.wikidata.org/entity/Q102314086,Jan Lub,male,1946-01-01 00:00:00+00:00,Kingdom of the Netherlands,Europe,NL,Kingdom of the Netherlands,1946.0
